score	text
4	케이크 종류가 많아요
4	망이고 키 위 믹스 황금 아이스크림 민트 초코 전부 맛있었어요!
3	바이트 맛있긴 한데 가격이 꽤 나가는 편이에요
2.5	냉동 치즈케이크의 맛 (필라델피아 냉동 케이크보다 별로임) 가격 대비 조각 사이즈 작음 (이 정도 퀄리티에 이 가격이면 수제 케이크 만드는 카페로 가시길 추천) 딸기 망고 마셨는데 얼음이랑 갈아주는 것 아님 빨대가 안 들어갈 정도로 얼음만 가득 마실 부분 적음에 주의할 것
4	맛있어요 공간도 널찍하고 좋은데 가격이 너무 비쌈.. 특히 아메리카노
5	아이스크림은 별로 그냥 평범이고 케이크 종류가 엄청 많아요
3.5	분위기 좋고 케이크 맛있어요. 가격이 좀 비싼 듯.
5	좋아요
5	항상 갬성 커피
4	좋아요
3	좋아요
5	굿
5	굿
4	가격은 세지만 맛있어요
4	블루벨리 치즈케이크 맛있어요
4.5	케이크가 진짜 맛있어요 초콜릿 라테는 비추^^
3	케이크는 맛있음
4	음료 가격이 좀 비싼 편 가격 대비 그렇게 맛있는지 잘 모르게...
5	맛있어요!!
5	항상 좋아요!
4	분위기 좋아요
5	맛있어서 또 찾아왔어요
4	C27 가로수길 카페 이태원 카페 요즘 평일 낮에도 카페에 사람이 많아서 자리 찾기 힘든데 골목 사이에서 괜찮은 카페 발견 조용하고 1층부터 3층까지 있고 1층엔 테라스도 있어서 지금 날씨에 정말 좋았어요
4	맛있고 인테리어 괜찮음. 좌석 많은 편. 가격대는 스타벅스 보다 조금 높은 정도.
3	적당한 분위기에 적당한 맛 가로수길이라 가격은 후덜
5	맛있게 먹었습니다 감사해요
1	이 가격에 이 맛은 이퀄은 좀 그렇지 않나
5	케이크 종류가 다양하고 맛있어요.
5	최고예요
4	정말 맛있어요 ~ 가격은 좀 있지만 전혀 돈이 아깝지 않은 맛입니다! 치즈케이크 종류도 다양해서 다음번에 와서 다른 맛도 먹어보고 싶네요 오~~~~
4	커피 맛있어요~
5	치즈 케이크 맛집 가로수길 올 때마다 들리게 되는 카페
4	조각 케이크 맛은 있는데 가격이 좀 비싸긴 하네요
5	케이크도 커피도 너무 맛있었어요!
5	가격은 좀 있지만 맛있어요
5	치즈케이크 너무 맛있어요!
4	아 망고 딸기 스무디 존맛탱입니다 다만 체리 초콜릿 케이크가 좀 아쉬웠어요
2	카페 분위기는 좋은데 가격이 너무 비싸고 맛은 평범합니다
5	좃ㅂ앙노
5	굿굿
4	굿
5	좋아요~~~~~~~
4	굳굳
5	맛있어요
2	레드벨벳 케이크 더 맛있을 줄 알았는데 일반 레드벨벳 케이크가 더 맛있어요 맛이 희한해요 ㅠ 일반 크림치즈 맛이 나음
2	인테리어는 좋습니다만 음료나 디저트는 가격 값을 못하는 것 같아요. 평범한 치즈케이크와 음료인데 가격이 너무 비싼...
4	정말 비싸지만 층마다 다른 분위기를 즐기러 가요ㅎㅎ
5	치즈 케이크 맛있어요ㅎㅎ
4	조각 케이크 천국이네요. 저는 기본인 플레인이 가장 맛있었어요. 아쉽게도 아메리카노 맛은 그냥 그래요.
5	맛있고 노하요
4.5	비싼데 맛있어요.
4	레드벨벳과 코코 바나나 주문했어요. 말린 바나나칩 올라간 게 좋고 바나나 맛도 진해서 좋네요 근데 둘 다 조금 물려요ㅠㅠ 그리고 휘핑크림이 안 달아서 신기했어요 그냥 우유크림 느낌?
5	매우 맛있고 매장이 이뻐요~
5	분위기 좋네요
5	치즈케이크 맛 집 여기 여행객들에게도 핫 프로이에요 가로수길 맛집 인정
5	맛있어요! 정말로!
4	케이크 종류는 많고 비싸요. 분위기는 좋으나 맛있진 않았어요. 투썸이나 슴벅 케이크가 더 맛있는 것 같아요.
3	맛있긴 해요 가격 대비....
5	밀크티 진짜 맛있어요
4	분위기도 좋고 맛있어요. 다만 가격이 좀 세네요.
4	어느샌가 사람이 너무 많아졌다
3	신사 C27 치즈케이크 전문점 치즈케이크를 종류별로 팔아요!
3	넓었어요
5	맛
5	치즈 라테 엄청 맛있어요
1	완전 꽝꽝 얼어있는 케이크 줌 이딴 음식을 먹을 거면 그냥 코스트코 치즈케이크를 사 먹지 내가 굳이 카페를 갈까요?
5	치즈케이크 진짜 맛있어요! 음료도 다 마싰어요
4	케이크 맛 집
4	핼러윈 시즌에 맞게 예쁘게 꾸며 놓아 보기 좋았습니다! 분위기 좋고 자리도 많고 조용한 편이라 친구랑 사진 찍고 수다떨기 좋은 곳입니다^^ 다만 음료 값이 조금 비싸네요 치즈케이크 카페답게 케이크 종류도 다양하고 맛있어 보였어요 기회가 된다면 재방문 때 케이크도 먹어보고 싶네요 ㅎㅎ
5	케이크가 맛있고 늦게까지 해서 좋아요
5	맛있었어요.
4	여기 치즈케이크 굳~~~♡
4	치즈 케이크가 맛있었어요 ㅎㅎ 외국인들에게 인기 있는 카페 같아요~~^^
4	카페 분위기가 좋아요~ 커피 가격이랑 케이크 가격은 대체로 비싸지만 그래도 맛이 좋아서 만족이에요 ㅎㅎ
4	너무 이뻐요~
4	가격이 비싼 편인데 맛은 있고 자리도 많아요
4	너무 비싸고 시끄러워요 ~~
4	케이크 매우 맛있고 티는 가격이 좀 비싸긴 한 것 같아요 분위기 좋네요
4	넓어서 좋아요 음료는 비싼 편
5	ㅎㅎ
3	치즈케이크 진짜 맛있다. 커피는 별로. 치즈케이크 종류가 정말 많아서 골라 먹는 재미가 있음. 근데 여기는 화장실이 진짜.. 최악 중에 최악임 하수구 냄새에 똥 냄새 오지고 너무 협소해서 사탄도 여기 화장실 오면 놀라서 도망칠... 케이크만 드세요..
4	테라스가 좋은 카페! 다소 비싸지만 분위기는 좋다.
4	매장이 깔끔하지 않지만 가로수길에서 늦게까지 영업하는 카페라서 좋음
5	치즈케이크도 맛있고 종류가 27가지나 돼서 고르는 재미도 있었어요 인테리어도 너무 예쁘게 잘 되어있고 야외 테이블도 있어서 날씨 좋은 날 가면 더 좋을 것 같아요!
4	가로수길에 있는 분위기 좋은 카페 C27이에요~ 이름이 C27인 이유는 치즈케이크 27가지 맛을 볼 수 있어서인데요! 저는 더치 애플과 홍차 케이크를 먹었는데 너무 맛있어요~ 그리고 카페 구석구석 다 콘셉트가 달라서 구경하는 재미도 있네요!
3	좋아요~
3	확실히 인테리어는 멋있어요 밖도 안도 층마다 방마다 콘셉트 다르게 해서 잘 꾸며놓은 것 같아요 커피 맛이랑 케이크 맛은 솔직히 그 가격이 좀 비싸다고 느끼는 정도에요 그래도 한 번은 가볼 만한 것 같아요
3	굳
5	널찍하고 좋아요 워낙 유명해서 ㅎㅎ
4	명칭이 귀여운 "쑥스러운 인절미"케이크 추천이오! 꾸덕꾸덕 쑥 파운드 위에, 약간 굳은 듯 사르륵 녹는 인절미 크림은 오래오래 음미하면서 먹고 싶은 맛이네요! 따듯한 커피는 산미가 있어요! 다른 베이커리도 함께 파는 곳이었어요! 강남 카페 플라워 카페가 성비 쑥 디저트 인절미 디저트 케이크 맛 집
5	분위기 굿 와플 먹어보고 싶었는데 오래 걸린다 해서 못 먹은 게 아쉬워요
5	분위기도 너무 좋고 밀크티도 맛이 독특해요! 밀크티 레드? 그거는 좀 풍선껌 향익 강해서 밀크티 느낌은 잘 안 나는데 초록색 버전은 밀크티 느낌 나고 맛있어요~ 꽃도 있고 인테리어도 이쁩니다
5	카페 예뻐요!!
4	생각보다 좋았어요!
5	좋아요
1	꽃향기가 좋긴 한데, 겉만 좋고, 내실은 없어요~ 가격도 비싼 편인데, 모든 게 셀프고.. 3층까지 이용인데, 와인 바로 오후 시간에는 바뀐다며 다른 층으로 각자 쟁반 들고 이동해야 하고.. 화장실은 별로 관리가 안 되고, 허술하고.. 등등
5	커피, 케이크도 맛있고 예쁘고 너무 좋네요
4	분위기가 좋고 커피도 맛있어요!
5	예뻐요
5	비주얼 대박♥♥♥ 겉바속쵹♥♥ 넘나 맛나고 식용꽃도 달달~~
5	바질 시디 키위 아이스티 맛나네요 과육도 많아서 씹는 맛이 있어 좋네요 알아도 만족♥
4	분위 기갑
5	분위기 좋고 맛 좋 좋아요
3	꽃집을 같이 운영한다. 모기가 엄청 많다
4	수제천 에이드 굳굳굳굳굳굳 달지만 맛 좋다
5	로즈 백양과 티 맛있어요
3.5	아이스크림 라테는 비주얼에 비해서는 평범한 맛이고 장미 향이 퍼지는 백향과 로즈 에이드가 맛있어요.
4	좋아요~~~~~~~
2	카페는 정말 이쁜데 메뉴 고르는데 몇 질문하니 좀 불친절해요..
5	분위기가 좋아요
4.5	강남에서 가 선비 있고 분위기 좋은 와인 바를 찾았어요!! 안주도 너무 예쁘고 맛있고 와인도 정말 다양합니다
4.5	밀크티 맛있어요
5	너무 맛있고 분위기도 좋습니다^^
5	까치 화방 강남점 꽃과 함께하니 진짜 힐링 되는 기분이었어요 ㅋㅋ 이름처럼 맛도 너무 좋았어요 ㅋㅋㅋ 감성 돋는 곳이에요
5	매장이 넘나이쁨♥♥ 눈과 코와 입이 즐거운 곳입니다 이쁜 카페라 빵 기대 안 했는데 빵 숙이는 웁니다 완전 감동... 플레인 크루아상도 넘나 맛남♥ 음료도 물론 만족... 다음에 또 와야지~나중엔 플라워 클래스도 해보고 싶네
5	카페 분위기 너무 예뻐요ㅜ.ㅜ 들어오자마자 꽃향기 나고 밀크티에 머스켓향 나는데 특이하면서도 중독성쩔어서 다 마셨네욬 제 친구는 까치 설화? 주문했었는데 크림이 쫀득하면서도 굉장히 맛있었데요 다음엔 저도 주문해보려고요♡
1	바닐라 라테는 저렴한 바닐라 시럽을 쓰는 것처럼 느껴졌다 해야 되나? 그렇고 까치 설화는 그저 그래요 가토 쇼콜라는 며칠이나 된 건지 빵이 너무 푸석푸석, 직원들은 전체적으로 시끄럽고 일을 하러 나온 건지 놀러 나온 건지 모를 정도던데요 시시콜콜 계속 웃고 작은 소리로 얘기하는 것도 아니고; 목소리가 너무 커서 거슬릴 정도에요; 아마 가게에 사장님이 안 계셔서 그런 거 같더라고요 느낌이 그래요 두 번 다시는 안 갈듯합니다; 다 남겼어요;
5	커피 마실 때 꽃향기가 계속 나서 좋아요
3.5	적당히 분위기 있고 적당히 조용해서 좋았어요!
5	예쁜 꽃과 친절하고 분위기 좋았습니다!
3	나쁘지 않음 쏘 쏘 ㅎ
4	까치 화방 청을 구매하였는데 가격 대비 맛은 괜찮았고 선물용으로 너무 좋았습니다
4	이쁘고 좋아요!
5	꽃향기 좋은 카페네요
5	분위기 좋고 예뻐요 1층엔 꽃향기까지 너무 좋아요
2	3층이 난방이 제대로 안되는지 추웠어요..
4	카페가 너무 이뻐요
3	일층 빼고 난방이 너무 안되고 조명도 너무 어두워요 ㅠ 밀크티랑 디저트는 맛있어요
5	좋았습니다 메뉴도 맛있어욥
5	아인슈페너💕
1	여직원한테 테이블 불 꺼져있어서 "켜주실 수 있나요?" 물었더니 "저희가 킬 수 있는 불 다 킨 거라서 고장 난 전등은 어쩔 수 없어요"라는 황당한 답변 받음;; 나중에 다른 남직원 와서 불 켜는데 전등 고장 난 것도 아니고 단순히 스위치 내려가 있던 거임.. 무심하게 사과 한마디 없이 불만 딱! 키고 감. 자주 가던 단골집인데 서비스 완전히 개판인 모습 보고 다신 안 가기로 함 "죄송합니다","한번 봐드릴게요"라는 말을 모든 직원으로부터 듣기 어려운 집. 수고
4	내부 예뻐요 분위기 좋고 디저트나 베이커리도 있어요 사람 많은 메인 카페보다 좋았고 재방문의 사 있어요 근데 로즈 라테?는 너무 달아요
4	쏘 쏘 괜찮음 ㅎ
5	너무 이뻐요~커피도 맛있는데 자리가 좀 협소해요~
4	커피와 가격은 쏘 쏘~ 그런데 카페 안이 참 예뻐요~~
3	쑥스러운 인절미는 아쉬웠어요 오레오 크루아상은 집에서 먹어야 할 듯 잔여물이 정리가 안됨 강남역에 꽃집 카페
4	직원들은 친절해요. 디저트는 쏘 쏘, 나쁘지 않아요. 그러나 아메리카노는 정말 맛이 없었어요.. 기계 청소가 안된 건지, 원두가 문제인 건지.. 이 부분만 조금 더 개선이 되면 좋겠습니다.
5	이곳이 바로 치즈케이크 맛집
4	까치 화방 치즈케이크 맛있습니다
4	굿
5	너무 이뻐요!
4	꽃이 많아서 분위기가 좋아요
4	신논현 카페 분위기 맛 집 카페는 이뻤다 커피는 그냥저냥
4	꽃들로 예쁘게 꾸며져 있었던 카페 꽃 사러 또 올 듯
3	강남역(신논현역) 흔한 카페 중 한 곳. 꽃집 카페~. 수제청티 있는 곳~. 특색 없어 보이는 곳. 똑같은 카페 중 한 곳.
4	데이트하기 좋은 예쁜 카페에요. 꽃이 많고 꽃을 팔기도 해요. 손님이 많아서 북적대지만 날씨 좋은 날에는 문을 열어두어서 덜 답답해요. 음료 맛보다는 예쁨에 만족해요.
5	ㅕ이쁜 곳
3	내부에 꽃이 많아 이뻤습니다. 수제청티가 맛있었어요.
5	레몬 케이크가 맛있었어요~
5	맛있어요 ㅎㅎㅎㅎ
4	생긴지 얼마 안 된 곳이라 그런지 전체적으로 깔끔했으면 하지만 화장실이 남녀 공용이고 그러다 보니 청결도 이에서 떨어짐 ㅜㅜ
5	친절하세요
5	좋아하는 곳이에요 빵이 맛있어요
5	매장이 이쁘네요^^ 바닐라라테 존맛탱! 직원분들도 친절하네요.
5	분위기가 좋아요!
4	굿굿
5	맛있어요~~~
2.5	가격이 창렬이고 맛은 그저 그럼.. 가 선비 대비 최악..
5	깔끔하고 넓고 좋아요 점심시간엔 사람 많아서 앉기 힘들어요
5	빵 맛있어요
4	사람이 많지만 넓어서 좋아요
4.5	오틀리 밀크 변경되는 게 좋아요
5	치즈케이크가 맛있어요
4	사람 많지만 세련됨
3.5	분위기 갑 빵 종류가 맛있어요 ᄏᄏ(케이크 말고..) 아 그리고 사람이 너무 많고ᅲᅲ 2층 이용불가...
4	라테가 맛있어요. 사람은 많지만 금방 빠져요!
4	맛있는데 주말이라 그런가 사람이 너무 많아요...
5	디저트랑 음료 다 맛있어요
3	좋아요 사람이 너무 많은 게 단점 ㅠ
5	좋아요
4	친절하지만 맛은 쏘 쏘
3	음료는 무난하고 녹차 티케 익은 위에 아이싱 올려져 있고 맛은 그저 그래요 제가 갔을 때는 부분공사 중이었어요ᅮᅮ
4	빵이랑 케일 샐러드가 맛있어요!
4	맛있고 넓고 좋은데... 충전하는 곳이 너무 없어서 아쉬워요ㅠㅠㅠ
5	분위기 정말 좋아요 굿
4	라테는 싱거웠어요 2층 이용 못해서 아쉬웠어요
3.5	분위기는 좋은데 아메리카노랑 라테 맛은 그저 그랬어요
4	분위기 괜찮아요
3.5	공간도 넓고 분위기 좋아요~가격대가 좀 있어요~
4.5	분위기가 좋아요!
4	분위기 좋은 카페인데 너무 혼잡하네요 인기가 좀 꺼지면 방문할만할 것 같아요
4	가격 사악.... 분위기는 쏘 쏘
4	맛있고 분위기 좋음
4	좋아요
5	에그 베네딕트 마르틴 도산 역시 빵에는 우유
5	정말 비싸고 다 맛있네요 깨끗하게 먹을 수 없지만 맛있네요 시끄럽지만 맛있네요
4	빵 엄청 맛있어요. 바나나 타르트 존맛탱인데 너무 비쌈 근데 존맛탱.. 돈 많이 벌어야지
3	옛날에 마르틴 한남에 첨 생겼을 때 1년 정도 맛있게 잘 먹었는데 요즘 좀 별로인 거 같아요 ㅠㅠ 좋아하던 샌드위치 종류도 요즘엔 안 나오고 오늘 먹은 에멘탈 프로슈토 샌드위치는 나온 지 얼마 안 된 거 사 먹었는데도 빵이 너무 찔기고 별로 맛도 없었어요. 옛날엔 샌드위치 내용물도 풍성해서 일부러 찾아올 이유가 있었는데.... 이젠 오로지 분위기만 장점인 듯 ㅠㅠ
4	괜찮아요
5	우롱 블로섬 티 시켰는데 아주 맛있었어요 분위기도 좋네요
4	굿~~
3	채광이 너무 예뻐요.. 근데 초코케익운 당뇨 걸릴 것 같은 극강의 단맛..
4	분위기 굳
5	레몬 타르트 존맛탱
4	도심 속에서 야외 나온듯한 기분이 들어요
4	맛있지만 비싸요
4.5	ㅎ
4	매장도 쾌적하고 친절하신데 다른 지점보다 빵 종류는 적어요
5	유럽에서 먹던 그 맛ㅠㅠ그대로에요. 아메리카노도 라테도. 항상 라이즈 호텔 마르틴 만 가다가 도산점은 처음인데, 도산점도 너무 좋네요. 오랜만에 너무 맛있게 잘 먹었어요.
